Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_LEUKOCYTE_DIFFERENTIATION	168	13	0.00022226313215193403	0.02042042526645894	GATA3:GPR18:GPR183:SOCS1:IL4R:BAX:IL1RL2:IL18R1:IL2:CAMK4:IL5:IL6:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LEUKOCYTE_DIFFERENTIATION
GO_bp	GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	24	5	0.0002481743629752698	0.02244514189503646	GATA3:CLC:IL1R1:IL18R1:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE
GO_bp	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	37	6	0.0002504083857677537	0.02244514189503646	GATA3:IL1R1:IL18R1:IL18RAP:IL2:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY
GO_bp	GO_REGULATION_OF_RESPONSE_TO_STRESS	407	22	0.00032030510778959545	0.02836436797895815	JAK1:GATA3:ZNF365:UBAC2:RMI2:SOCS1:GPX4:BAX:IL1R1:IL1RL2:IL1RL1:IL18RAP:CD200:CD200R1:TLR6:IL2:TSLP:TNIP1:IL6:CCL24:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPONSE_TO_STRESS
GO_bp	GO_LYMPHOCYTE_MEDIATED_IMMUNITY	72	8	0.0003520946630645602	0.030808283018149016	GATA3:IL4R:CLC:IL1R1:IL18R1:IL18RAP:IL2:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LYMPHOCYTE_MEDIATED_IMMUNITY
GO_bp	GO_REGULATION_OF_SECRETION	225	15	0.00037317663132092075	0.0322688028259855	GATA3:LRRC32:SOCS1:IL4R:ADRA2B:IL1RL1:CD200:CD200R1:TLR6:IL2:TSLP:IL5:IL6:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SECRETION
GO_bp	GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	15	4	0.0003935051821513348	0.03363096614898036	GATA3:IL1R1:IL18R1:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY
GO_bp	GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION	134	11	0.0004183624425173066	0.03534441324715176	GATA3:LRRC32:GPR183:SOCS1:IL4R:CLC:IL1RL2:IL2:CAMK4:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION
GO_bp	GO_IMMUNE_SYSTEM_DEVELOPMENT	333	19	0.00044417078380165013	0.03668542413949673	GATA3:LMO2:GPR18:GPR183:SOCS1:IL4R:SERPINB12:RASGRP4:CLC:BAX:IL1RL2:IL18R1:ACVR2A:IL2:CAMK4:IL5:IL6:JAK2:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_IMMUNE_SYSTEM_DEVELOPMENT
GO_bp	GO_CHEMOKINE_PRODUCTION	27	5	0.0004442180610088719	0.03668542413949673	IL4R:IL1RL1:TSLP:IL6:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHEMOKINE_PRODUCTION
GO_bp	GO_REGULATION_OF_PROTEOLYSIS	181	13	0.0004624859086345254	0.03776968253848625	UBAC2:CLEC16A:TNP2:N4BP1:SERPINB12:SERPINB13:BAX:ASTL:TNIP1:POR:TNFRSF10B:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEOLYSIS
GO_bp	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	7	3	0.000480676653039433	0.03840188478086774	GATA3:TSLP:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION
GO_bp	GO_INTERLEUKIN_13_PRODUCTION	7	3	0.000480676653039433	0.03840188478086774	GATA3:TSLP:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTERLEUKIN_13_PRODUCTION
GO_bp	GO_GAMETE_GENERATION	159	12	0.0004939986553872895	0.039041829216092235	CCDC63:TNP2:PRM3:PRM2:PRM1:IL4R:GPX4:FOXA3:BAX:NCAPH:ACVR2A:ADAD1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GAMETE_GENERATION
GO_bp	GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	58	7	0.0005012183247264457	0.03919100730573804	GATA3:APBB1IP:GPR183:IL4R:IL18R1:IL2:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GO_bp	GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	16	4	0.0005147111211505714	0.03982238674164947	GATA3:IL1R1:IL18R1:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE
GO_bp	GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	59	7	0.0005572130003531631	0.04266162033953905	SOCS1:STAT4:IL2:TSLP:IL5:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT
GO_bp	GO_REGULATION_OF_T_HELPER_1_CELL_CYTOKINE_PRODUCTION	2	2	0.0006072266361484185	0.046011502842173986	IL1R1:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_T_HELPER_1_CELL_CYTOKINE_PRODUCTION
GO_bp	GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	119	10	0.0006413416649673769	0.04810062487255326	GATA3:IL4R:CLC:IL1R1:IL18R1:IL18RAP:IL2:IL5:IL6:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS
GO_bp	GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY	79	8	0.0006645634556794139	0.04933880201256254	MIIP:GTPBP4:GATA3:GPR18:GCSAM:CD200:CD200R1:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY
GO_bp	GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	61	7	0.0006841163748533896	0.049784706486855575	GATA3:SOCS1:IL4R:IL1RL2:ACVR2A:IL2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_HEMOPOIESIS
GO_bp	GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	61	7	0.0006841163748533896	0.049784706486855575	JAK1:ELF1:SOCS1:IL1R1:TSLP:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS
GWAScatalog	Eosinophil counts	125	42	6.902244099091602e-39	1.2527573039851258e-35	JAK1:GATA3:APBB1IP:ZNF365:C11orf30:LRRC32:C12orf79:UBAC2:CLEC16A:IL4R:N4BP1:ALOX15:PELP1:SERPINB13:GPX4:RASGRP4:CLC:SYMPK:BAX:ARID5A:IL1RL1:IL18R1:IKZF2:SP140:IL5RA:GLB1:CD200:CD200R1:ACTRT3:SCD5:CHD1:TSLP:WDR36:IL5:RAD50:TNIP1:TRERF1:CCL24:RHBDD2:JAK2:AUH:TNFSF8	
GWAScatalog	Sum eosinophil basophil counts	111	34	1.2766583821268644e-29	1.1585674817801295e-26	JAK1:LARP4B:APBB1IP:ZNF365:C12orf79:UBAC2:CLEC16A:IL4R:N4BP1:ALOX15:SERPINB13:GPX4:RASGRP4:LGALS14:FOXA3:BAX:IL18R1:IKZF2:SP140:IL5RA:GLB1:CD200:CD200R1:ACTRT3:SCD5:WDR36:RAD50:TNIP1:TRERF1:CCL24:RHBDD2:JAK2:AUH:TNFSF8	
GWAScatalog	Eosinophil percentage of white cells	92	29	1.3269556344333984e-25	8.02808158832206e-23	JAK1:APBB1IP:ZNF365:C11orf30:C12orf79:UBAC2:CLEC16A:IL4R:N4BP1:ALOX15:GPX4:RASGRP4:CLC:ARID5A:IL18R1:IKZF2:SP140:IL5RA:GLB1:CD200:SCD5:CHD1:TSLP:RAD50:TNIP1:TRERF1:CCL24:RHBDD2:TNFSF8	
GWAScatalog	Neutrophil percentage of granulocytes	89	28	1.0863080412486298e-24	4.929122737165658e-22	JAK1:LARP4B:APBB1IP:ZNF365:C12orf79:UBAC2:CLEC16A:N4BP1:ALOX15:GPX4:RASGRP4:CLC:BAX:IL18R1:ACVR2A:IKZF2:SP140:IL5RA:GLB1:CD200:ACTRT3:SCD5:CHD1:TSLP:TNIP1:TRERF1:RHBDD2:TNFSF8	
GWAScatalog	Eosinophil percentage of granulocytes	96	28	1.1727465943657515e-23	4.257070137547678e-21	JAK1:APBB1IP:ZNF365:C11orf30:C12orf79:UBAC2:CLEC16A:N4BP1:ALOX15:SERPINB13:GPX4:CLC:IL18R1:IKZF2:SP140:IL5RA:GLB1:CD200:SCD5:CHD1:TSLP:RAD50:TNIP1:TRERF1:CCL24:RHBDD2:AUH:TNFSF8	
GWAScatalog	Asthma (childhood onset)	120	26	2.212908636343796e-18	6.694048624939983e-16	GATA3:ZNF365:PRKRIR:C11orf30:LRRC32:UBAC2:CLEC16A:RMI2:IL4R:GPX4:IL1R1:IL1RL2:IL1RL1:IL18R1:IL5RA:GLB1:TLR6:ADAD1:IL2:TSLP:WDR36:CAMK4:RAD50:IL6:IL33:TPD52L3	
GWAScatalog	Allergic disease (asthma, hay fever or eczema)	150	27	7.093959088280566e-17	1.839362249318461e-14	GATA3:ZNF365:C11orf30:LRRC32:DEXI:CLEC16A:RMI2:SMTNL2:ALOX15:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:SLC9A2:GLB1:TLR6:ADAD1:IL2:TSLP:WDR36:CAMK4:RAD50:JAK2:IL33:TPD52L3:GLDC	
GWAScatalog	Asthma or allergic disease (pleiotropy)	86	20	6.601867801090359e-15	1.4977987573723755e-12	GATA3:PRKRIR:C11orf30:SDR9C7:DEXI:CLEC16A:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:SLC9A2:TLR6:ADAD1:IL2:TSLP:RAD50:IL33:TPD52L3:GLDC	
GWAScatalog	Self-reported allergy	28	13	1.803063226717528e-14	3.636177507213681e-12	GATA3:C11orf30:LRRC32:CLEC16A:IL4R:IL1RL2:IL1RL1:TLR6:ADAD1:TSLP:WDR36:CAMK4:IL33	
GWAScatalog	Asthma onset (childhood vs adult)	38	14	8.526789389481719e-14	1.5476122741909318e-11	LRRC32:CLEC16A:IL4R:IL1R1:IL1RL2:IL1RL1:IL18R1:ADAD1:IL2:TSLP:WDR36:CAMK4:RAD50:IL33	
GWAScatalog	Asthma	151	23	8.039676481026111e-13	1.3265466193693083e-10	GATA3:ZNF365:C11orf30:LRRC32:UBAC2:DEXI:CLEC16A:SOCS1:IL4R:BAX:IL1R1:IL1RL2:IL1RL1:IL18R1:GLB1:ADAD1:IL2:TSLP:WDR36:CAMK4:RAD50:IL6:IL33	
GWAScatalog	Asthma (adult onset)	61	15	8.653916926417538e-12	1.3089049351206526e-09	GATA3:C11orf30:LRRC32:CLEC16A:RMI2:IL4R:IL1RL2:IL1RL1:IL18R1:ACVR2A:GLB1:ADAD1:IL2:TSLP:IL33	
GWAScatalog	Atopic dermatitis	36	12	2.247807688983234e-11	3.1382853503881306e-09	ZNF365:EGR2:C11orf30:LRRC32:DEXI:CLEC16A:IL1RL1:IL18R1:IL18RAP:GLB1:IL2:RAD50	
GWAScatalog	Allergy	29	11	3.1342482919468375e-11	4.063329035631078e-09	GATA3:C11orf30:LRRC32:CLEC16A:SOCS1:IL1RL1:TLR6:IL2:WDR36:CAMK4:IL33	
GWAScatalog	Allergic sensitization	33	11	1.6133396685618927e-10	1.95214099895989e-08	C11orf30:LRRC32:IL1RL1:IL18R1:IL18RAP:TLR6:ADAD1:IL2:TSLP:WDR36:CAMK4	
GWAScatalog	Allergic rhinitis	67	13	5.4471328125907536e-09	6.179091284282637e-07	SLC45A1:GATA3:C11orf30:LRRC32:CLEC16A:RMI2:IL1RL1:IL2:TSLP:WDR36:CAMK4:RAD50:IL33	
GWAScatalog	Nasal polyps	13	7	7.1897630447269105e-09	7.676129368340789e-07	GATA3:ALOX15:GPX4:IL1RL1:IL18R1:TSLP:IL33	
GWAScatalog	Medication use (adrenergics, inhalants)	28	9	1.1843467815715999e-08	1.1942163380846964e-06	C11orf30:UBAC2:CLEC16A:IL4R:IL18R1:GLB1:IL2:TSLP:IL33	
GWAScatalog	Asthma (moderate or severe)	23	8	3.965479063122736e-08	3.7880760524040874e-06	GATA3:C11orf30:CLEC16A:IL1RL1:TSLP:WDR36:RAD50:IL33	
GWAScatalog	Primary biliary cholangitis	57	11	9.334523467208911e-08	8.471080046492086e-06	DEXI:CLEC16A:SOCS1:IL4R:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:TNFSF8	
GWAScatalog	Asthma (age of onset)	27	8	1.6529066664183302e-07	1.4285836188329854e-05	PRKRIR:C11orf30:LRRC32:TLR6:ADAD1:IL2:TSLP:IL6	
GWAScatalog	Medication use (glucocorticoids)	13	6	3.004137530623314e-07	2.478413462764234e-05	C11orf30:CLEC16A:IL18R1:GLB1:TSLP:IL33	
GWAScatalog	Celiac disease	56	10	7.952732919885364e-07	6.275743586779102e-05	CLEC16A:SOCS1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:GLB1:ADAD1:IL2	
GWAScatalog	Inflammatory bowel disease	382	26	1.2381383677015855e-06	9.36342140574324e-05	ZNF365:UBAC2:GPR18:GPR183:CRTC3:RMI2:SOCS1:TNP2:PRM3:PRM2:PRM1:GPX4:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:SP140:ADAD1:IL2:IL5:TNIP1:JAK2:AUH:TNFSF8	
GWAScatalog	Serum protein levels (sST2)	5	4	1.7472408311031834e-06	0.0001268496843380911	IL1R1:IL1RL2:IL1RL1:IL18RAP	
GWAScatalog	Type 1 diabetes	57	9	8.44848352253823e-06	0.0005897691382079573	GATA3:GPR183:DEXI:CLEC16A:RMI2:TNP2:PRM3:ADAD1:IL2	
GWAScatalog	IgE grass sensitization	3	3	1.4772144216357794e-05	0.0009930163612107184	C11orf30:LRRC32:IL2	
GWAScatalog	Bulimia nervosa	15	5	2.095978767278241e-05	0.001333794970819753	SOCS1:TNP2:PRM3:PRM2:PRM1	
GWAScatalog	Alopecia areata	49	8	2.1311324602629664e-05	0.001333794970819753	ZNF365:EGR2:LRRC32:DEXI:CLEC16A:SOCS1:ADAD1:IL2	
GWAScatalog	Asthma and hay fever	17	5	4.150805977949528e-05	0.0025112376166594643	CLEC16A:IL1RL1:TSLP:WDR36:IL33	
GWAScatalog	Crohn's disease	331	21	4.5990192134762105e-05	0.0026594684354159697	ZNF365:C11orf30:ELF1:RMI2:SOCS1:TNP2:PRM3:PRM2:PRM1:GPX4:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:SP140:ADAD1:IL2:TNIP1:JAK2:TNFSF8	
GWAScatalog	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	87	10	4.688869968777467e-05	0.0026594684354159697	ZNF365:UBAC2:CLEC16A:TNP2:IL1R1:IL18R1:SP140:TNIP1:JAK2:TNFSF8	
GWAScatalog	Systemic lupus erythematosus	156	13	0.00010490478838581117	0.005769763361219615	GATA3:ZNF365:RNASEH2C:ELF1:CLEC16A:SOCS1:TET3:IL18RAP:STAT4:IKZF2:IL2:TNIP1:JAK2	
GWAScatalog	Selective IgA deficiency	24	5	0.0002481743629752698	0.013043168782382299	GATA3:EGR2:CLEC16A:IKZF2:IL2	
GWAScatalog	Multiple sclerosis	106	10	0.0002515211610927716	0.013043168782382299	EXTL2:CLEC16A:RMI2:TNP2:PRM3:PRM2:PRM1:STAT4:SP140:MYNN	
GWAScatalog	Bisphosphonate-associated atypical femoral fracture	7	3	0.000480676653039433	0.024234114590738078	LARP4B:IL1RL2:IL18R1	
GWAScatalog	Delirium	17	4	0.0006603120631148136	0.032390983636578025	IL1RL1:IL18R1:IL18RAP:SLC9A2	
GWAScatalog	Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	30	5	0.0007390336617374243	0.03426860185904339	RMI2:PRM1:STAT4:IL2:IL6	
GWAScatalog	Leprosy	8	3	0.0007552308949651436	0.03426860185904339	IL4R:IL18R1:IL18RAP	
GWAScatalog	Medication use (antihistamines for systemic use)	8	3	0.0007552308949651436	0.03426860185904339	C11orf30:WDR36:IL33	
GWAScatalog	Primary biliary cirrhosis	32	5	0.0010039347587682008	0.044442477735714254	CLEC16A:SOCS1:PRM2:PRM1:STAT4	
GWAScatalog	Eosinophilic esophagitis	9	3	0.0011124650842851667	0.04807438399946613	C11orf30:LRRC32:TSLP	
Chemical_and_Genetic_pertubation	ZHENG_BOUND_BY_FOXP3	164	17	3.881727693120364e-07	0.0012817464842683442	JAK1:GATA3:APBB1IP:ELF1:UBAC2:GPR18:GPR183:TET3:STAT4:IKZF2:SP140:CD200:CD200R1:MYNN:TLR6:CAMK4:NSMCE2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZHENG_BOUND_BY_FOXP3
Chemical_and_Genetic_pertubation	LINDSTEDT_DENDRITIC_CELL_MATURATION_C	24	6	1.8852940016509776e-05	0.03112620396725764	JAK1:IL4R:POLR2E:CLC:ARID5A:CD200	http://www.gsea-msigdb.org/gsea/msigdb/cards/LINDSTEDT_DENDRITIC_CELL_MATURATION_C
GO_cc	GO_NUCLEOLUS	251	18	3.488825369430587e-05	0.034923141948000176	INTS3:LARP4B:GTPBP4:KAT5:SDR9C7:N4BP1:PELP1:POLR2E:ARID5A:KANSL3:ORC4:SP140:ADAD1:CHD1:WDR36:CAMK4:TRERF1:BEND3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOLUS
Hallmark_gene_sets	HALLMARK_ALLOGRAFT_REJECTION	65	9	2.5429709358957282e-05	0.001271485467947864	SOCS1:IL4R:IL18RAP:ACVR2A:STAT4:TLR6:IL2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_ALLOGRAFT_REJECTION
Hallmark_gene_sets	HALLMARK_INFLAMMATORY_RESPONSE	63	8	0.00013712378539269455	0.0025650365081861097	GPR183:IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL6:CCL24	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INFLAMMATORY_RESPONSE
Hallmark_gene_sets	HALLMARK_SPERMATOGENESIS	34	6	0.00015390219049116657	0.0025650365081861097	TNP2:PRM2:ALOX15:NCAPH:ADAD1:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_SPERMATOGENESIS
Hallmark_gene_sets	HALLMARK_IL6_JAK_STAT3_SIGNALING	32	5	0.0010039347587682008	0.012549184484602509	SOCS1:IL4R:IL1R1:IL18R1:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_IL6_JAK_STAT3_SIGNALING
Hallmark_gene_sets	HALLMARK_INTERFERON_GAMMA_RESPONSE	54	6	0.001976327380164335	0.019763273801643347	GPR18:SOCS1:IL4R:STAT4:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_INTERFERON_GAMMA_RESPONSE
Hallmark_gene_sets	HALLMARK_IL2_STAT5_SIGNALING	61	6	0.0036930459957618157	0.030775383298015133	SOCS1:IL4R:GPX4:IL1RL1:IL18R1:IKZF2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HALLMARK_IL2_STAT5_SIGNALING
Cancer_modules	MODULE_73	11	4	0.00010272853843975773	0.04226094983371687	IL4R:IL1R1:IL1RL1:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_73
Cancer_modules	MODULE_545	6	3	0.0002797156985727324	0.04226094983371687	IL1R1:IL1RL1:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_545
Cancer_modules	MODULE_265	14	4	0.0002941597436221592	0.04226094983371687	IL4R:IL1R1:IL1RL1:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_265
Positional_gene_sets	chr2q11	17	10	9.778524061109877e-13	2.9237786942718534e-10	GPAT2:ADRA2B:ASTL:DUSP2:ITPRIPL1:NCAPH:ARID5A:KANSL3:TMEM131:IL1R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr2q11
Positional_gene_sets	chr2q12	7	5	1.7186700871058458e-07	2.5694117802232397e-05	IL1RL2:IL1RL1:IL18R1:IL18RAP:SLC9A2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr2q12
Positional_gene_sets	chr9p24	18	6	2.9363890751764728e-06	0.0002926601111592551	JAK2:INSL6:INSL4:IL33:TPD52L3:GLDC	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr9p24
Positional_gene_sets	chr3q13	9	4	4.076251631131483e-05	0.0030469980942707834	C3orf52:GCSAM:CD200:CD200R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr3q13
Positional_gene_sets	chr16p13	60	8	9.636754443621328e-05	0.005762779157285554	DEXI:CLEC16A:RMI2:SOCS1:TNP2:PRM3:PRM2:PRM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr16p13
Positional_gene_sets	chr3q26	13	4	0.00021418657145432055	0.010673630810806974	ACTRT3:MYNN:LRRIQ4:LRRC31	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr3q26
Positional_gene_sets	chr5q22	6	3	0.0002797156985727324	0.011947856267606714	TSLP:WDR36:CAMK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5q22
Positional_gene_sets	chr7q11	26	5	0.00036918140592524936	0.013798155046456196	CCL24:RHBDD2:POR:STYXL1:MDH2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr7q11
Positional_gene_sets	chr10p15	7	3	0.000480676653039433	0.015969146584310052	LARP4B:GTPBP4:IDI2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr10p15
Positional_gene_sets	chr13q32	8	3	0.0007552308949651436	0.022581403759457795	UBAC2:GPR18:GPR183	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr13q32
BioCarta	BIOCARTA_IL5_PATHWAY	4	3	5.801979123687845e-05	0.009629820165918611	IL5RA:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL5_PATHWAY
BioCarta	BIOCARTA_NKT_PATHWAY	10	4	6.664235408940216e-05	0.009629820165918611	IL4R:IL18R1:IL2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY
BioCarta	BIOCARTA_IL12_PATHWAY	6	3	0.0002797156985727324	0.026945945629173223	IL18R1:STAT4:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL12_PATHWAY
BioCarta	BIOCARTA_TH1TH2_PATHWAY	7	3	0.000480676653039433	0.03472888818209903	IL4R:IL18R1:IL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TH1TH2_PATHWAY
Wikipathways	Development and heterogeneity of the ILC family	17	5	4.150805977949528e-05	0.022538876460265936	GATA3:TSLP:IL5:IL6:IL33	http://www.wikipathways.org/instance/WP3893_r106386
Wikipathways	Selective expression of chemokine receptors during T-cell polarization	11	4	0.00010272853843975773	0.02789079818639422	IL4R:IL18R1:IL2:IL5	http://www.wikipathways.org/instance/WP4494_r103559
Wikipathways	Inflammatory Response Pathway	13	4	0.00021418657145432055	0.03876776943323202	IL4R:IL5RA:IL2:IL5	http://www.wikipathways.org/instance/WP453_r106602
Wikipathways	Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway	26	5	0.00036918140592524936	0.040093100683482076	JAK1:STAT4:TSLP:IL6:JAK2	http://www.wikipathways.org/instance/WP2203_r105841
Wikipathways	IL-4 Signaling Pathway	26	5	0.00036918140592524936	0.040093100683482076	JAK1:GATA3:SOCS1:IL4R:JAK2	http://www.wikipathways.org/instance/WP395_r89828
Wikipathways	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	7	3	0.000480676653039433	0.04350123710006869	JAK1:IL6:JAK2	http://www.wikipathways.org/instance/WP4337_r105489
GO_mf	GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY	4	4	3.562618760179317e-07	0.0005860507860494976	IL1R1:IL1RL2:IL1RL1:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTERLEUKIN_1_RECEPTOR_ACTIVITY
GO_mf	GO_CYTOKINE_RECEPTOR_ACTIVITY	33	7	1.1872181751760429e-05	0.009764869490822952	IL4R:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:IL5RA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CYTOKINE_RECEPTOR_ACTIVITY
GO_mf	GO_CYTOKINE_RECEPTOR_BINDING	87	10	4.688869968777467e-05	0.02571063699546311	JAK1:GATA3:ACVR2A:IL2:TSLP:IL5:IL6:CCL24:JAK2:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CYTOKINE_RECEPTOR_BINDING
Curated_gene_sets	REACTOME_SIGNALING_BY_INTERLEUKINS	212	21	3.080319545795521e-08	0.00015993634264416424	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS
Curated_gene_sets	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	81	13	6.026784194324542e-08	0.00015993634264416424	IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL5RA:IL2:TSLP:IL5:IL6:CCL24:TNFRSF10B:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
Curated_gene_sets	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	267	23	8.722214650654295e-08	0.00015993634264416424	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:KPNA4:IL2:TSLP:IL5:IL6:JAK2:IL33:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
Curated_gene_sets	PID_IL27_PATHWAY	12	6	1.6507960382237607e-07	0.0002270257251567227	JAK1:GATA3:STAT4:IL2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL27_PATHWAY
