,Category,GeneSet,N_genes,N_overlap,p,adjP,genes,link,corrected_P
64,GWAScatalog,Ulcerative colitis,248,39,1.268589811200704e-08,1.4390565670807985e-06,TMEM180:TRIM8:ITGAL:C3orf62:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1,,3.309830104285837e-05
65,GWAScatalog,Inflammatory bowel disease,382,51,1.870572700363168e-08,1.997111441858324e-06,FADS2:FADS1:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:THADA:ZFP36L2:ARPC2:TMBIM1:C3orf62:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1,,4.593356316274145e-05
66,GWAScatalog,Type 1 diabetes and autoimmune thyroid diseases,13,8,1.5135463747987757e-07,1.526159261255432e-05,PSORS1C1:NFKBIL1:LTA:NCR3:HSPA1L:CFB:CFB:TNXB:TAP2:TAP2,,0.00035101663008874935
67,GWAScatalog,Myositis,7,6,2.9588094830428136e-07,2.826441690380372e-05,HLA-B:MICB:DDX39B:ATP6V1G2:HLA-DQA1:HLA-DQB1,,0.0006500815887874856
68,GWAScatalog,Platelet count,225,34,3.239873053099691e-07,2.9401847956879696e-05,PRTFDC1:BET1L:FADS2:FADS1:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:TMEM116:NAA25:PTPN11:RPH3A:FNTB:CHURC1-FNTB:MAX:TECPR2:THADA:ZFP36L2:ARPC2:PPARG:PAK2:GYPB:GYPA:LRRC16A:HFE:MOG:HLA-B:HLA-DOA:HBS1L:MYB:RBPMS:RCL1:BRD3,,0.000676242503008233
69,GWAScatalog,Alcohol dependence symptom count,13,7,3.2778388418253777e-06,0.0002704217044505,BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11,,0.0062196992023615
70,GWAScatalog,Iron status biomarkers (iron levels),13,7,3.2778388418253777e-06,0.0002704217044505,LRRC16A:SCGN:HFE:HIST1H3G:HLA-DQB1:FIG4:ZFAT,,0.0062196992023615
71,GWAScatalog,Epstein-Barr virus immune response (EBNA-1),6,5,4.302171295158315e-06,0.0003394974304657,C6orf15:PSORS1C1:HLA-B:EHMT2:HLA-DQB1,,0.0078084409007111
72,GWAScatalog,Mean corpuscular hemoglobin concentration,75,16,6.324464773278795e-06,0.0004782876484792,BET1L:CUX2:SH2B3:ALDH2:FNTB:CHURC1-FNTB:MAX:AXIN1:GCDH:THRB:GYPB:HFE:HIST1H1T:HBS1L:MYB:SLC25A37,,0.0110006159150216
73,GWAScatalog,Iron status biomarkers (transferrin saturation),20,8,1.0215649610258927e-05,0.0007416561617047,LRRC16A:SCGN:HFE:HIST1H3G:HIST1H2BJ:PRSS16:HLA-DQB1:FIG4,,0.0170580917192081
74,GWAScatalog,Iron status biomarkers,15,7,1.1068642698829508e-05,0.0007726764037836,LRRC16A:SCGN:SLC17A1:TRIM38:HFE:BTN1A1:HIST1H2BJ,,0.0177715572870228
75,GWAScatalog,Prostate cancer,134,22,1.1557767128510762e-05,0.0007769387903054,TMEM180:ACTR1A:SUFU:TRIM8:ARL3:SFXN2:WBP1L:CYP17A1:KDM2A:THADA:BCL2L11:CCHCR1:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOA:ARMC2,,0.0178695921770242
76,GWAScatalog,Cutaneous lupus erythematosus,4,4,1.2732334594639888e-05,0.0007968685272162,PSORS1C1:MICB:MSH5:HLA-DQA1,,0.0183279761259726
77,GWAScatalog,Clozapine-induced agranulocytosis/granulocytopenia in treatment-resistant schizophrenia,4,4,1.2732334594639888e-05,0.0007968685272162,NFKBIL1:LST1:MSH5:SAPCD1,,0.0183279761259726
78,GWAScatalog,Hypothyroidism,33,10,1.395484817110669e-05,0.0008442683143519,SH2B3:ATXN2:BRAP:NAA25:HECTD4:PTPN11:C6orf15:HLA-B:HLA-DQA1:HLA-DQB1,,0.0194181712300937
79,GWAScatalog,Reaction time,27,9,1.6005121259558516e-05,0.0009370740350354,SH2B3:ATXN2:HECTD4:PTPN11:KANSL1:NSF:WNT3:ZBTB7A:MFSD2B,,0.0215527028058142
80,GWAScatalog,Red cell distribution width,151,23,2.584794445591016e-05,0.0014660630996086,PRTFDC1:BET1L:FADS2:FADS1:SMOC1:TEX9:AXIN1:KANSL1:UBXN2A:BCL11A:TMBIM1:DONSON:ITSN1:THRB:C3orf62:SLC17A2:HFE:HIST1H4C:HIST1H1T:HBS1L:SLC25A37:RCL1:BRD3,,0.0337194512909978
81,GWAScatalog,Esophageal cancer,8,5,3.630788379639187e-05,0.0019382002673662,BRAP:ACAD10:ALDH2:HECTD4:RPL6,,0.0445786061494226
82,GWAScatalog,Response to hepatitis B vaccine,8,5,3.630788379639187e-05,0.0019382002673662,C6orf15:PSORS1C1:HLA-DQA1:HLA-DQB1:TAP2:TAP2,,0.0445786061494226
112,Chemical_and_Genetic_pertubation,ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,41,18,3.465597909703028e-12,1.1443404297839398e-08,NSF:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H2AE:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM,http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,2.6319829885030614e-07
113,Chemical_and_Genetic_pertubation,ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN,70,22,3.7204017606809717e-11,6.142383306884285e-08,HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN,1.4127481605833855e-06
114,Chemical_and_Genetic_pertubation,HADDAD_B_LYMPHOCYTE_PROGENITOR,96,23,5.268725731536998e-09,5.799110788511722e-06,PCBP2:PDS5B:FOXO1:ATAD2B:P4HA2:TRIM38:HIST1H4B:HIST1H1C:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H3D:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H4H:BTN2A1:HIST1H2AL:HIST1H2AM:ZSCAN16:MOG:HLA-F:ENTPD4,http://www.gsea-msigdb.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR,0.00013337954813576961
115,Chemical_and_Genetic_pertubation,HASLINGER_B_CLL_WITH_6Q21_DELETION,9,7,8.484394638999544e-08,7.003867774494123e-05,HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2BI:HIST1H2AK:HIST1H2AL:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_6Q21_DELETION,0.0016108895881336485
116,Chemical_and_Genetic_pertubation,FISCHER_DREAM_TARGETS,296,41,2.097112529568398e-07,0.0001384933114526,POLA2:RAD9A:SP1:PDS5B:MNS1:SPAG5:ATAD5:RAD23A:BCS1L:RFC1:EXOSC9:CCNA2:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3J:HIST1H2AM:HIST1H2BO:CCHCR1:MSH5-SAPCD1,http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS,0.0031853461634098
117,Chemical_and_Genetic_pertubation,HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,114,22,7.03444556816736e-07,0.0003871289877681,ALDH2:ATP6V0D1:ITSN1:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AI:HIST1H3J:HIST1H2AM:MSH5:HLA-DQA1:TRIP6,http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP,0.0089039667186663
118,Chemical_and_Genetic_pertubation,FISCHER_G1_S_CELL_CYCLE,74,17,1.0736300718752289e-06,0.000506446642476,POLA2:SP1:MNS1:HIST1H4B:HIST1H3B:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H4D:HIST1H2AD:HIST1H4E:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AM:MSH5-SAPCD1:MYB,http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_G1_S_CELL_CYCLE,0.011648272776948002
121,GO_cc,GO_DNA_PACKAGING_COMPLEX,61,40,3.5110028235698107e-35,2.7112757592772424e-32,HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DNA_PACKAGING_COMPLEX,6.235934246337657e-31
122,GO_cc,GO_PROTEIN_DNA_COMPLEX,85,46,5.417134384170313e-35,2.7112757592772424e-32,POLA2:POLD4:SP1:MAX:DONSON:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:ATF6B,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_DNA_COMPLEX,6.235934246337657e-31
123,GO_cc,GO_CHROMATIN,218,49,6.565520047838163e-17,2.1906951892953337e-14,SP1:PDS5B:MAX:E2F4:ZBTB7A:THRB:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:EHMT2:LOXL2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN,5.038598935379268e-13
124,GO_cc,GO_CHROMOSOME,351,62,8.027832751311185e-16,2.0089651460156242e-13,MEAF6:POLA2:POLD4:RAD9A:PPP1CA:SP1:PDS5B:MAX:E2F4:SPAG5:ATAD5:KANSL1:ZBTB7A:SYCE2:ARPC2:DONSON:THRB:RFC1:EXOSC9:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:EHMT2:LOXL2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMOSOME,4.620619835835936e-12
125,GO_cc,GO_NUCLEAR_NUCLEOSOME,22,15,3.84461441305732e-14,7.696918054940754e-12,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_NUCLEOSOME,1.7702911526363735e-10
126,GO_cc,GO_NUCLEAR_CHROMOSOME,208,41,3.3023045162463817e-12,5.509344701271046e-10,POLA2:POLD4:RAD9A:PPP1CA:SP1:MAX:E2F4:ZBTB7A:SYCE2:THRB:EXOSC9:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMOSOME,1.2671492812923406e-08
127,GO_cc,GO_NUCLEAR_CHROMATIN,149,33,1.957293294460479e-11,2.798929411078485e-09,SP1:MAX:E2F4:ZBTB7A:THRB:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMATIN,6.437537645480516e-08
128,GO_cc,GO_MHC_PROTEIN_COMPLEX,7,7,2.6184154716930758e-09,3.276292358955961e-07,HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MHC_PROTEIN_COMPLEX,7.53547242559871e-06
129,GO_cc,GO_MHC_CLASS_II_PROTEIN_COMPLEX,5,5,7.541227683725973e-07,8.387521012677443e-05,HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MHC_CLASS_II_PROTEIN_COMPLEX,0.0019291298329158118
131,Immunologic_signatures,GSE29618_MONOCYTE_VS_MDC_DN,67,17,2.316715494755972e-07,0.0010048067766533,HIST1H1C:HIST1H4C:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H2AL:HIST1H1B:HIST1H3I:HLA-DQB1:HLA-DOB:HLA-DOA:MICAL1:EPB41L2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DN,0.023110555863025902
132,Immunologic_signatures,GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN,62,16,4.124822564258257e-07,0.0010048067766533,BCL11A:HIST1H1C:HIST1H4C:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H2BG:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H1B:HIST1H3I:HLA-DOB:HLA-DMA:HLA-DOA:EPB41L2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN,0.023110555863025902
135,Cancer_modules,MODULE_203,10,8,6.20865239258007e-09,2.6759291812020105e-06,HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_203,6.154637116764624e-05
136,Cancer_modules,MODULE_90,11,8,2.1584110639858613e-08,4.6513758428895314e-06,HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_90,0.00010698164438645923
137,Cancer_modules,MODULE_89,9,7,8.484394638999544e-08,1.2189246964696013e-05,HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_89,0.0002803526801880083
138,Cancer_modules,MODULE_143,5,5,7.541227683725973e-07,8.125672829214737e-05,HFE:HLA-F:HLA-B:HLA-DOB:HLA-DOA,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_143,0.0018689047507193894
139,Cancer_modules,MODULE_189,13,7,3.2778388418253777e-06,0.0002825497081653,HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_189,0.0064986432878019
140,Cancer_modules,MODULE_127,14,7,6.220809083367733e-06,0.0004468614524885,HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_127,0.0102778134072355
141,Cancer_modules,MODULE_421,11,6,1.5885525145140638e-05,0.0008558326671944,HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_421,0.0196841513454712
142,Cancer_modules,MODULE_552,11,6,1.5885525145140638e-05,0.0008558326671944,HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_552,0.0196841513454712
147,Positional_gene_sets,chr6p22,91,76,9.414639055739405e-82,2.8149770776660826e-79,LRRC16A:SCGN:SLC17A4:SLC17A1:SLC17A3:SLC17A2:TRIM38:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BJ:HIST1H2BK:HIST1H2AH:PRSS16:POM121L2:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:ZKSCAN4:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:HLA-F,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p22,6.47444727863199e-78
148,Positional_gene_sets,chr6p21,104,34,2.8396967993445895e-17,4.245346715020162e-15,C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p21,9.764297444546372e-14
149,Positional_gene_sets,chr12q24,81,18,8.692481664461224e-07,8.663506725579687e-05,CUX2:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:TRAFD1:HECTD4:RPL6:PTPN11:RPH3A:CABP1:SPPL3,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr12q24,0.0019926065468833278
150,Positional_gene_sets,chr6q21,18,8,3.945579915240195e-06,0.0002949320986642,ARMC2:CD164:PPIL6:SMPD2:MICAL1:ZBTB24:AK9:FIG4,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6q21,0.0067834382692766
152,Wikipathways,Histone Modifications,30,15,2.253948026825467e-11,1.2238937785662286e-08,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:EHMT2,http://www.wikipathways.org/instance/WP2369_r106592,2.814955690702326e-07
153,Wikipathways,FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma,15,8,6.804278084294209e-07,0.0001847361499885,HIST1H3A:HIST1H3B:HIST1H3C:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J,http://www.wikipathways.org/instance/WP4553_r103606,0.0042489314497355
154,Wikipathways,The effect of progerin on the involved genes in Hutchinson-Gilford Progeria Syndrome,17,8,2.3114549722217955e-06,0.0004183733499721,HIST1H3A:HIST1H3B:HIST1H3C:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J,http://www.wikipathways.org/instance/WP4320_r98049,0.0096225870493583
155,Wikipathways,Allograft Rejection,25,9,7.763651705478777e-06,0.0010539157190187,HLA-F:HLA-B:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA,http://www.wikipathways.org/instance/WP2328_r106557,0.024240061537430097
157,GO_mf,GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,180,41,1.9084623975888905e-14,3.139420644033725e-11,POLA2:CLCF1:MAX:ITGAL:BCL2L11:PPARG:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,7.220667481277567e-10
158,GO_mf,GO_NUCLEOSOMAL_DNA_BINDING,26,14,2.8947126347199578e-11,2.3809011420571653e-08,HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOSOMAL_DNA_BINDING,5.47607262673148e-07
159,GO_mf,GO_NUCLEOSOME_BINDING,35,14,4.246186687270856e-09,2.3283257001868528e-06,HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOSOME_BINDING,5.355149110429761e-05
160,GO_mf,GO_PROTEIN_DIMERIZATION_ACTIVITY,404,53,1.725084061142137e-08,7.094408201447038e-06,PRTFDC1:TRIM8:POLA2:CLCF1:SP1:FAM109A:ERP29:SPPL3:MAX:AXIN1:ITGAL:E2F4:BCL2L11:PPARG:PDLIM4:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:CDSN:ACHE:RBPMS,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_DIMERIZATION_ACTIVITY,0.00016317138863328187
161,GO_mf,GO_CHROMATIN_DNA_BINDING,45,15,2.2003906529057142e-08,7.239285248059799e-06,THRB:HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN_DNA_BINDING,0.0001665035607053754
