Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Autism spectrum disorder or schizophrenia	360	118	3.1658621169410456e-63	5.746039742247999e-60	TMEM180:ACTR1A:SUFU:TRIM8:ARL3:SFXN2:WBP1L:CYP17A1:LRRC16A:SCGN:SLC17A4:SLC17A1:SLC17A3:SLC17A2:TRIM38:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BJ:HIST1H2BK:HIST1H2AH:PRSS16:POM121L2:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:ZKSCAN4:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:HLA-F:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA	
GWAScatalog	Lung cancer in ever smokers	61	28	5.385712638224809e-19	4.887534219189015e-16	FADS2:ATAD5:LRRC16A:SCGN:TRIM38:HIST1H1A:HIST1H2AC:HIST1H1E:HIST1H4H:BTN3A2:BTN2A1:HMGN4:ABT1:ZNF322:PRSS16:OR2B2:ZSCAN31:ZSCAN23:MOG:C6orf15:HLA-B:SLC44A4:STK19:TNXB:HLA-DQB1:HLA-DOB:AK9:XPO7	
GWAScatalog	Lung cancer	85	29	1.980174665270461e-15	1.198005672488629e-12	PDS5B:LRRC16A:SLC17A4:TRIM38:HIST1H1A:HIST1H4H:BTN3A1:ABT1:ZNF322:PRSS16:HIST1H2BL:HIST1H2BO:OR2B2:PGBD1:ZSCAN31:ZSCAN12:ZSCAN23:MOG:C6orf15:PSORS1C1:MSH5:MSH5-SAPCD1:SLC44A4:STK19:TNXB:HLA-DQA1:HLA-DOB:HLA-DOA:CD164	
GWAScatalog	Mean corpuscular volume	215	46	5.0356705369338664e-15	2.284935506133742e-12	GNG12:BET1L:KDM2A:SP1:CUX2:SH2B3:ATXN2:FOXO1:FNTB:CHURC1-FNTB:MAX:ZNF839:TEX9:HBM:AXIN1:ADAP2:KANSL1:ZBTB7A:GCDH:ATAD2B:THADA:BCL11A:ACOXL:ITSN1:THRB:RFC1:AFF1:EXOSC9:GYPB:GYPA:SLC17A2:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:ZKSCAN8:TNXB:ATF6B:CD164:EPB41L2:HBS1L:MYB:XPO7:SLC25A37:RBPMS:RCL1	
GWAScatalog	Mean corpuscular hemoglobin	206	43	1.110669070612128e-13	4.0317287263220245e-11	GNG12:SP1:CUX2:SH2B3:FOXO1:FNTB:CHURC1-FNTB:MAX:SMOC1:TEX9:HBM:AXIN1:CBFB:CRLF3:ADAP2:KANSL1:ZBTB7A:GCDH:ATAD2B:THADA:BCL11A:ACOXL:ITSN1:THRB:RFC1:AFF1:EXOSC9:GYPB:GYPA:SLC17A3:SLC17A2:HFE:HIST1H4C:HIST1H1T:HLA-B:CD164:HBS1L:MYB:XPO7:SLC25A37:RBPMS:ZFAT:RCL1	
GWAScatalog	Blood protein levels	569	77	5.672212234754531e-13	1.7158442010132457e-10	ARL3:SH2B3:BRAP:MAX:SMOC1:ZNF839:CINP:TECPR2:SLC9A5:PLEKHG4:ATP6V0D1:FAM65A:PCOLCE2:P4HA2:PDLIM4:SLC17A3:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:C6orf15:PSORS1C1:CDSN:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:ACHE	
GWAScatalog	Squamous cell lung carcinoma	43	18	9.345878301954044e-12	2.4232527311495125e-09	PDS5B:LRRC16A:SCGN:HIST1H2AC:HIST1H1E:HIST1H4H:BTN3A2:BTN3A3:ZNF322:PRSS16:OR2B2:ZNF165:PGBD1:ZSCAN12:GPX6:TNXB:HLA-DQA1:HLA-DOB	
GWAScatalog	Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)	12	10	3.091421189427591e-11	7.013661823513847e-09	ZNF165:ZKSCAN3:ZSCAN12:C6orf15:HLA-B:STK19:ATF6B:HLA-DQA1:HLA-DOB:HLA-DMA	
GWAScatalog	Hematology traits	16	11	1.0075887131334619e-10	2.0319705714858146e-08	FADS1:HFE:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:CFB:CFB:STK19:HBS1L:MYB	
GWAScatalog	Red blood cell count	163	33	2.531841973074305e-10	4.595293181129863e-08	BET1L:TMEM258:KDM2A:SP1:CUX2:SH2B3:FOXO1:FNTB:CHURC1-FNTB:MAX:AXIN1:KANSL1:WNT3:ZBTB7A:GCDH:FARSA:ZFP36L2:BCL11A:ACOXL:THRB:AFF1:GYPA:RREB1:HFE:HIST1H2BC:HLA-DQA1:HLA-DQB1:CD164:HBS1L:MYB:XPO7:SLC25A37:RCL1	
GWAScatalog	Alcohol consumption (max-drinks)	11	9	4.428555499288321e-10	7.30711657382573e-08	CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:RPH3A	
GWAScatalog	Red blood cell traits	55	18	1.1446526548613932e-09	1.7312871404778572e-07	SH2B3:ATXN2:FNTB:MAX:SMOC1:SYCE2:FARSA:CALR:BCL11A:ACOXL:THRB:SLC17A1:SLC17A3:HFE:CD164:HBS1L:MYB:RCL1	
GWAScatalog	Response to alcohol consumption (flushing response)	9	8	1.3097059959972062e-09	1.8285510636422532e-07	CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11	
GWAScatalog	Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations)	13	9	5.170182361155384e-09	6.702772132497873e-07	MICB:NFKBIL1:LTA:NCR3:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:TAP2:TAP2	
GWAScatalog	Takayasu arteritis	32	13	1.238436189690568e-08	1.4390565670807985e-06	HIST1H3G:GPX6:PSORS1C1:CDSN:HLA-B:NCR3:MSH5:SAPCD1:EHMT2:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB	
GWAScatalog	Ulcerative colitis	248	39	1.2685898112007039e-08	1.4390565670807985e-06	TMEM180:TRIM8:ITGAL:C3orf62:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Inflammatory bowel disease	382	51	1.870572700363168e-08	1.9971114418583237e-06	FADS2:FADS1:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:THADA:ZFP36L2:ARPC2:TMBIM1:C3orf62:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Type 1 diabetes and autoimmune thyroid diseases	13	8	1.5135463747987757e-07	1.526159261255432e-05	PSORS1C1:NFKBIL1:LTA:NCR3:HSPA1L:CFB:CFB:TNXB:TAP2:TAP2	
GWAScatalog	Myositis	7	6	2.9588094830428136e-07	2.826441690380372e-05	HLA-B:MICB:DDX39B:ATP6V1G2:HLA-DQA1:HLA-DQB1	
GWAScatalog	Platelet count	225	34	3.239873053099691e-07	2.9401847956879696e-05	PRTFDC1:BET1L:FADS2:FADS1:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:TMEM116:NAA25:PTPN11:RPH3A:FNTB:CHURC1-FNTB:MAX:TECPR2:THADA:ZFP36L2:ARPC2:PPARG:PAK2:GYPB:GYPA:LRRC16A:HFE:MOG:HLA-B:HLA-DOA:HBS1L:MYB:RBPMS:RCL1:BRD3	
GWAScatalog	Alcohol dependence symptom count	13	7	3.2778388418253777e-06	0.00027042170445059363	BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11	
GWAScatalog	Iron status biomarkers (iron levels)	13	7	3.2778388418253777e-06	0.00027042170445059363	LRRC16A:SCGN:HFE:HIST1H3G:HLA-DQB1:FIG4:ZFAT	
GWAScatalog	Epstein-Barr virus immune response (EBNA-1)	6	5	4.302171295158315e-06	0.000339497430465754	C6orf15:PSORS1C1:HLA-B:EHMT2:HLA-DQB1	
GWAScatalog	Mean corpuscular hemoglobin concentration	75	16	6.324464773278795e-06	0.0004782876484792089	BET1L:CUX2:SH2B3:ALDH2:FNTB:CHURC1-FNTB:MAX:AXIN1:GCDH:THRB:GYPB:HFE:HIST1H1T:HBS1L:MYB:SLC25A37	
GWAScatalog	Iron status biomarkers (transferrin saturation)	20	8	1.0215649610258927e-05	0.0007416561617047981	LRRC16A:SCGN:HFE:HIST1H3G:HIST1H2BJ:PRSS16:HLA-DQB1:FIG4	
GWAScatalog	Iron status biomarkers	15	7	1.1068642698829508e-05	0.0007726764037836753	LRRC16A:SCGN:SLC17A1:TRIM38:HFE:BTN1A1:HIST1H2BJ	
GWAScatalog	Prostate cancer	134	22	1.1557767128510762e-05	0.0007769387903054457	TMEM180:ACTR1A:SUFU:TRIM8:ARL3:SFXN2:WBP1L:CYP17A1:KDM2A:THADA:BCL2L11:CCHCR1:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOA:ARMC2	
GWAScatalog	Cutaneous lupus erythematosus	4	4	1.2732334594639888e-05	0.0007968685272162551	PSORS1C1:MICB:MSH5:HLA-DQA1	
GWAScatalog	Clozapine-induced agranulocytosis/granulocytopenia in treatment-resistant schizophrenia	4	4	1.2732334594639888e-05	0.0007968685272162551	NFKBIL1:LST1:MSH5:SAPCD1	
GWAScatalog	Hypothyroidism	33	10	1.395484817110669e-05	0.0008442683143519547	SH2B3:ATXN2:BRAP:NAA25:HECTD4:PTPN11:C6orf15:HLA-B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Reaction time	27	9	1.6005121259558516e-05	0.0009370740350354421	SH2B3:ATXN2:HECTD4:PTPN11:KANSL1:NSF:WNT3:ZBTB7A:MFSD2B	
GWAScatalog	Red cell distribution width	151	23	2.5847944455910162e-05	0.0014660630996086545	PRTFDC1:BET1L:FADS2:FADS1:SMOC1:TEX9:AXIN1:KANSL1:UBXN2A:BCL11A:TMBIM1:DONSON:ITSN1:THRB:C3orf62:SLC17A2:HFE:HIST1H4C:HIST1H1T:HBS1L:SLC25A37:RCL1:BRD3	
GWAScatalog	Esophageal cancer	8	5	3.630788379639187e-05	0.0019382002673662129	BRAP:ACAD10:ALDH2:HECTD4:RPL6	
GWAScatalog	Response to hepatitis B vaccine	8	5	3.630788379639187e-05	0.0019382002673662129	C6orf15:PSORS1C1:HLA-DQA1:HLA-DQB1:TAP2:TAP2	
GWAScatalog	White blood cell count	147	22	5.1383304382400096e-05	0.0026645913558301765	PRTFDC1:SUFU:SFXN2:FADS1:SH2B3:HECTD4:ITGAL:ATAD2B:ARPC2:PAK2:SLC22A4:RREB1:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:LTA:TNXB:HBS1L:MYB	
GWAScatalog	Pneumonia	5	4	6.0645181900714875e-05	0.002974892031075608	HLA-B:MICB:HLA-DQA1:HLA-DQB1	
GWAScatalog	Chronic hepatitis B infection	5	4	6.0645181900714875e-05	0.002974892031075608	EHMT2:CFB:CFB:HLA-DQB1:HLA-DOA	
GWAScatalog	Parental longevity (combined parental attained age, Martingale residuals)	20	7	0.00010267211771223375	0.004903944569676428	SH2B3:ATXN2:BCL11A:HIST1H2BF:HIST1H4E:MICB:HLA-DQA1	
GWAScatalog	Age-related macular degeneration	21	7	0.00014618280699099483	0.006541872154006072	RREB1:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B	
GWAScatalog	Cervical cancer	10	5	0.00014777782827231348	0.006541872154006072	HLA-B:MICB:TNF:HLA-DQA1:HLA-DQB1	
GWAScatalog	Depression in smokers	10	5	0.00014777782827231348	0.006541872154006072	MICAL1:ZBTB24:AK9:FIG4:SLC25A37	
GWAScatalog	Shingles	6	4	0.00017333120310931432	0.007490384134366798	HLA-B:TNXB:HLA-DQA1:HLA-DQB1	
GWAScatalog	Beta-2 microglubulin plasma levels	3	3	0.0002142353690474996	0.008535641959058688	SH2B3:ATXN2:HLA-B	
GWAScatalog	Beta thalassemia/hemoglobin E disease	3	3	0.0002142353690474996	0.008535641959058688	BCL11A:HBS1L:MYB	
GWAScatalog	Stevens-Johnson syndrome and toxic epidermal necrolysis (SJS-TEN)	3	3	0.0002142353690474996	0.008535641959058688	PSORS1C1:CCHCR1:DDX39B	
GWAScatalog	Clozapine-induced agranulocytosis	29	8	0.00021633031962352598	0.008535641959058688	TEX9:MNS1:GCDH:SYCE2:FARSA:CALR:RAD23A:HLA-B	
GWAScatalog	Mean arterial pressure	92	15	0.0003194863148182465	0.012337609816917392	ARL3:WBP1L:CYP17A1:CUX2:SH2B3:ATXN2:ALDH2:TMEM116:NAA25:HECTD4:PTPN11:SLC17A3:HFE:HIST1H1T:HIST1H2BC	
GWAScatalog	Iron status biomarkers (total iron binding capacity)	24	7	0.0003721923429775621	0.014073522968839068	LRRC16A:SCGN:SLC17A2:HFE:HIST1H2BJ:PRSS16:SLC44A4	
GWAScatalog	Hematocrit	85	14	0.0004534696417586947	0.016796885710041447	TMEM258:SH2B3:ATXN2:CRHR1:WNT3:PPARG:AFF1:RREB1:HFE:HIST1H1T:HLA-DQA1:HBS1L:MYB:GNB2	
GWAScatalog	Body fat distribution (leg fat ratio)	162	21	0.0005911113995918733	0.021457343805185002	KDM2A:SSH3:POLD4:CLCF1:RAD9A:PPP1CA:TBC1D10C:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:SLC25A37	
GWAScatalog	Waist-to-hip ratio adjusted for BMI (age >50)	78	13	0.0006425543856477068	0.0228673766656978	TMEM180:ACTR1A:SUFU:TRIM8:ARL3:SFXN2:WBP1L:CYP17A1:PCBP2:PPARG:RREB1:LOXL2:SLC25A37	
GWAScatalog	Neuromyelitis optica (AQP4-IgG-positive)	4	3	0.0008187444724118906	0.02701856758959239	HLA-B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Plantar warts	4	3	0.0008187444724118906	0.02701856758959239	HLA-B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Neonatal lupus	4	3	0.0008187444724118906	0.02701856758959239	NFKBIL1:LTA:TNF	
GWAScatalog	Neuromyelitis optica	4	3	0.0008187444724118906	0.02701856758959239	HLA-B:HLA-DQA1:HLA-DQB1	
GWAScatalog	Feeling guilty	14	5	0.0009612462780498286	0.031154678476079264	C2orf44:SCGN:SLC17A4:HIST1H3B:HFE	
GWAScatalog	Small cell lung carcinoma	28	7	0.0010345624688185276	0.03294264703343206	BTN3A1:HMGN4:ABT1:ZNF322:C6orf15:HLA-B:HLA-DQA1	
GWAScatalog	Hemoglobin levels	21	6	0.0011176984024699568	0.034463851461477055	SH2B3:HBM:BCL11A:HFE:HIST1H1T:MYB	
GWAScatalog	Body fat distribution (trunk fat ratio)	170	21	0.0011203125268469125	0.034463851461477055	KDM2A:SSH3:POLD4:CLCF1:RAD9A:PPP1CA:TBC1D10C:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:SLC25A37	
GWAScatalog	Eosinophil counts	125	17	0.0011429813150445865	0.03457518478009874	FADS1:CLCF1:SH2B3:ATXN2:FOXO1:KANSL1:BCL2L11:PPARG:PAK2:C5orf56:HLA-B:TNXB:HBS1L:MYB:SHARPIN:RCL1:BRD3	
GWAScatalog	Chronic lymphocytic leukemia	29	7	0.0012949090617483084	0.03852885159136361	MNS1:PIAS4:ZBTB7A:ACOXL:BCL2L11:HLA-DQA1:HLA-DQB1	
GWAScatalog	Aspartate aminotransferase levels	22	6	0.0014605167704238886	0.04275545061805416	CUX2:ALDH2:TRAFD1:HECTD4:HBS1L:MYB	
GWAScatalog	Plateletcrit	140	18	0.0015931393901781937	0.045897587193228916	PRTFDC1:BET1L:FADS2:SH2B3:ATXN2:BRAP:NAA25:THADA:PAK2:GYPB:GYPA:LRRC16A:HIST1H2BC:HLA-B:MICB:HBS1L:RBPMS:RCL1	
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	41	18	3.465597909703028e-12	1.1443404297839398e-08	NSF:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H2AE:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
Chemical_and_Genetic_pertubation	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	70	22	3.720401760680972e-11	6.142383306884285e-08	HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
Chemical_and_Genetic_pertubation	HADDAD_B_LYMPHOCYTE_PROGENITOR	96	23	5.268725731536998e-09	5.799110788511722e-06	PCBP2:PDS5B:FOXO1:ATAD2B:P4HA2:TRIM38:HIST1H4B:HIST1H1C:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H3D:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H4H:BTN2A1:HIST1H2AL:HIST1H2AM:ZSCAN16:MOG:HLA-F:ENTPD4	http://www.gsea-msigdb.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR
Chemical_and_Genetic_pertubation	HASLINGER_B_CLL_WITH_6Q21_DELETION	9	7	8.484394638999543e-08	7.003867774494123e-05	HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2BI:HIST1H2AK:HIST1H2AL:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_6Q21_DELETION
Chemical_and_Genetic_pertubation	FISCHER_DREAM_TARGETS	296	41	2.0971125295683976e-07	0.00013849331145269697	POLA2:RAD9A:SP1:PDS5B:MNS1:SPAG5:ATAD5:RAD23A:BCS1L:RFC1:EXOSC9:CCNA2:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3J:HIST1H2AM:HIST1H2BO:CCHCR1:MSH5-SAPCD1	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS
Chemical_and_Genetic_pertubation	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	114	22	7.03444556816736e-07	0.00038712898776814374	ALDH2:ATP6V0D1:ITSN1:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AI:HIST1H3J:HIST1H2AM:MSH5:HLA-DQA1:TRIP6	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
Chemical_and_Genetic_pertubation	FISCHER_G1_S_CELL_CYCLE	74	17	1.0736300718752287e-06	0.0005064466424760007	POLA2:SP1:MNS1:HIST1H4B:HIST1H3B:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H4D:HIST1H2AD:HIST1H4E:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AM:MSH5-SAPCD1:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_G1_S_CELL_CYCLE
Chemical_and_Genetic_pertubation	HOLLMANN_APOPTOSIS_VIA_CD40_DN	73	15	2.001748922446894e-05	0.008262218677399557	FADS2:FADS1:PPP1CA:HIST1H1C:HIST1H2AC:HIST1H2BE:HIST1H2BF:BTN3A3:ZSCAN9:ZKSCAN4:HLA-F:HLA-B:TAP2:TAP2:TRIP6:BRD3	http://www.gsea-msigdb.org/gsea/msigdb/cards/HOLLMANN_APOPTOSIS_VIA_CD40_DN
Chemical_and_Genetic_pertubation	GAURNIER_PSMD4_TARGETS	26	8	9.224073602487565e-05	0.03384210115045993	HLA-F:HLA-B:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GAURNIER_PSMD4_TARGETS
GO_cc	GO_DNA_PACKAGING_COMPLEX	61	40	3.511002823569811e-35	2.7112757592772424e-32	HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DNA_PACKAGING_COMPLEX
GO_cc	GO_PROTEIN_DNA_COMPLEX	85	46	5.417134384170314e-35	2.7112757592772424e-32	POLA2:POLD4:SP1:MAX:DONSON:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:ATF6B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_DNA_COMPLEX
GO_cc	GO_CHROMATIN	218	49	6.565520047838163e-17	2.1906951892953337e-14	SP1:PDS5B:MAX:E2F4:ZBTB7A:THRB:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:EHMT2:LOXL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN
GO_cc	GO_CHROMOSOME	351	62	8.027832751311185e-16	2.0089651460156242e-13	MEAF6:POLA2:POLD4:RAD9A:PPP1CA:SP1:PDS5B:MAX:E2F4:SPAG5:ATAD5:KANSL1:ZBTB7A:SYCE2:ARPC2:DONSON:THRB:RFC1:EXOSC9:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:EHMT2:LOXL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMOSOME
