,Category,GeneSet,N_genes,N_overlap,p,adjP,genes,link,corrected_P
202,KEGG,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,81,13,6.026784194324542e-08,1.1209818601443649e-05,IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL5RA:IL2:TSLP:IL5:IL6:CCL24:TNFRSF10B:TNFSF8,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.00025782582783320394
203,KEGG,KEGG_JAK_STAT_SIGNALING_PATHWAY,51,10,3.16677052393392e-07,2.9450965872585452e-05,JAK1:SOCS1:IL4R:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY,0.0006773722150694654
205,Reactome,REACTOME_SIGNALING_BY_INTERLEUKINS,212,21,3.080319545795521e-08,4.617398999147487e-05,JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2:IL33,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS,0.0010620017698039221
206,Reactome,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,267,23,8.722214650654296e-08,6.537299880665395e-05,JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:KPNA4:IL2:TSLP:IL5:IL6:JAK2:IL33:TNFSF8,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.0015035789725530407
213,Canonical_Pathways,REACTOME_SIGNALING_BY_INTERLEUKINS,212,21,3.080319545795521e-08,6.393383338929598e-05,JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2:IL33,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS,0.0014704781679538077
214,Canonical_Pathways,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,81,13,6.026784194324542e-08,6.393383338929598e-05,IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL5RA:IL2:TSLP:IL5:IL6:CCL24:TNFRSF10B:TNFSF8,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.0014704781679538077
215,Canonical_Pathways,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,267,23,8.722214650654296e-08,6.393383338929598e-05,JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:KPNA4:IL2:TSLP:IL5:IL6:JAK2:IL33:TNFSF8,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.0014704781679538077
216,Canonical_Pathways,PID_IL27_PATHWAY,12,6,1.650796038223761e-07,9.075251220135124e-05,JAK1:GATA3:STAT4:IL2:IL6:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL27_PATHWAY,0.0020873077806310785
217,Canonical_Pathways,KEGG_JAK_STAT_SIGNALING_PATHWAY,51,10,3.16677052393392e-07,0.0001392745676426,JAK1:SOCS1:IL4R:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY,0.0032033150557798
218,Canonical_Pathways,PID_IL23_PATHWAY,15,6,8.41347749987173e-07,0.0003083539503702,IL18R1:IL18RAP:STAT4:IL2:IL6:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL23_PATHWAY,0.0070921408585146
219,Canonical_Pathways,PID_IL12_2PATHWAY,25,7,1.5740527864418765e-06,0.0004944774396265,SOCS1:IL1R1:IL18R1:IL18RAP:STAT4:IL2:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_2PATHWAY,0.0113729811114095
220,Canonical_Pathways,PID_IL4_2PATHWAY,29,7,4.708137625267053e-06,0.0012941493297452,JAK1:EGR2:SOCS1:IL4R:ALOX15:IL5:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL4_2PATHWAY,0.029765434584139598
221,Canonical_Pathways,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,20,6,5.88732314125217e-06,0.0014384692875126,JAK1:STAT4:IL5RA:IL2:IL5:JAK2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.0330847936127898
